序號,券商,價格,買進股數,賣出股數
714,5262美好楊梅,203.0,0,1000
715,5262美好楊梅,203.5,2000,2000
716,5262美好楊梅,204.0,0,1000
717,5262美好楊梅,204.5,1000,3000
718,5262美好楊梅,205.0,1000,3000
719,5262美好楊梅,205.5,2000,1000
720,5262美好楊梅,206.0,1000,2000
721,5262美好楊梅,206.5,1000,2000
722,5262美好楊梅,207.0,1000,2000
723,5262美好楊梅,208.0,1000,1000
724,5263美好泰山,201.0,100,0
725,5263美好泰山,202.0,1000,1000
726,5263美好泰山,202.5,200,0
727,5263美好泰山,203.0,0,101
728,5263美好泰山,204.0,1000,1000
729,5263美好泰山,204.5,1000,0
730,5263美好泰山,205.5,0,100
731,5263美好泰山,206.0,0,1120
732,5263美好泰山,208.0,0,2000
733,5264美好高雄,205.0,0,500
734,5265美好苗栗,203.5,0,2000
735,5265美好苗栗,207.0,1000,1000
736,5266美好中壢,199.0,0,3000
737,5266美好中壢,202.0,1000,0
738,5266美好中壢,202.5,1000,6000
739,5266美好中壢,204.5,0,2000
740,5266美好中壢,205.0,1000,50
741,5266美好中壢,205.5,2000,1000
742,5266美好中壢,206.0,1000,5000
743,5266美好中壢,206.5,4000,2
744,5266美好中壢,207.0,0,2000
745,5266美好中壢,208.0,3000,2000
746,5267美好基隆,201.5,1000,0
747,5267美好基隆,205.5,0,1000
748,5267美好基隆,206.0,0,2000
749,5268美好台南,199.5,0,5000
750,5268美好台南,200.0,1000,0
751,5268美好台南,202.0,0,3000
752,5268美好台南,202.5,0,1000
753,5268美好台南,203.5,1000,0
754,5268美好台南,204.0,1000,2000
755,5268美好台南,206.0,0,1000
756,5268美好台南,206.5,1000,1000
757,5268美好台南,208.5,0,100
758,526A美好中和,198.5,1000,0
759,526A美好中和,202.5,2000,0
760,526A美好中和,203.0,0,1000
761,526A美好中和,204.0,3000,0
762,526A美好中和,205.0,0,1000
763,526A美好中和,205.5,0,1000
764,526A美好中和,208.0,0,3000
765,526K美好富順,202.5,0,1000
766,526K美好富順,204.0,3000,0
767,526K美好富順,204.5,0,1000
768,526K美好富順,205.0,4000,0
769,526K美好富順,205.5,0,1000
770,526K美好富順,206.0,1000,1000
771,526K美好富順,206.5,1000,0
772,526K美好富順,207.0,2000,1000
773,526K美好富順,207.5,0,2000
774,526M美好市政,199.0,1000,0
775,526M美好市政,203.5,0,1000
776,526M美好市政,204.5,1000,0
777,526M美好市政,205.0,0,2000
778,526M美好市政,206.0,0,1000
779,526M美好市政,207.0,6000,1000
780,5320高橋,200.5,0,2000
781,5320高橋,202.0,0,200
782,5320高橋,202.5,2000,50
783,5320高橋,203.5,0,1000
784,5320高橋,204.0,1000,3000
785,5320高橋,205.0,0,2000
786,5320高橋,205.5,2000,1000
787,5320高橋,206.0,1000,1000
788,5320高橋,206.5,1000,0
789,5320高橋,207.0,0,1000
790,5320高橋,207.5,2000,1000
791,5320高橋,208.0,0,4000
792,5320高橋,208.5,1000,2000
793,5321高橋龍潭,201.0,0,100
794,5321高橋龍潭,202.5,0,3000
795,5321高橋龍潭,203.0,0,21000
796,5321高橋龍潭,203.5,0,3000
797,5321高橋龍潭,205.0,0,1000
798,5321高橋龍潭,206.0,11000,0
799,5321高橋龍潭,206.5,1000,1000
800,5321高橋龍潭,207.0,0,17000
801,5321高橋龍潭,208.0,0,1000
802,5322高橋中壢,201.5,2000,0
803,5322高橋中壢,206.0,0,1000
804,5322高橋中壢,206.5,0,500
805,5323高橋內壢,201.5,0,2000
806,5323高橋內壢,202.0,1000,0
807,5323高橋內壢,202.5,0,2000
808,5323高橋內壢,203.0,0,1000
809,5323高橋內壢,204.0,0,1000
810,5323高橋內壢,205.0,0,2000
811,5323高橋內壢,206.0,0,1000
812,5323高橋內壢,206.5,0,1000
813,5323高橋內壢,207.0,0,1000
814,5380第一金證,199.0,5000,0
815,5380第一金證,199.5,1000,0
816,5380第一金證,200.0,1000,0
817,5380第一金證,201.0,0,1000
818,5380第一金證,202.0,100,1000
819,5380第一金證,202.5,1000,0
820,5380第一金證,203.0,0,2000
821,5380第一金證,203.5,1000,0
822,5380第一金證,204.5,3000,0
823,5380第一金證,205.0,5000,0
824,5380第一金證,206.0,0,1000
825,5380第一金證,206.5,0,2000
826,5380第一金證,207.0,1000,4000
827,5380第一金證,207.5,0,5000
828,5380第一金證,208.0,0,1000
829,5380第一金證,208.5,3000,0
830,5381第一員林,200.5,1000,0
831,5381第一員林,202.0,1000,0
832,5381第一員林,202.5,2000,3000
833,5381第一員林,203.5,3000,0
834,5381第一員林,204.0,0,1000
835,5381第一員林,205.0,0,2100
836,5381第一員林,205.5,0,2000
837,5381第一員林,206.0,1000,200
838,5381第一員林,207.0,0,2000
839,5381第一員林,207.5,3000,1000
840,5381第一員林,208.0,0,22
841,5381第一員林,208.5,1000,0
842,5382第一台中,202.5,0,1000
843,5382第一台中,203.0,5100,0
844,5382第一台中,204.0,0,100
845,5382第一台中,206.0,22000,0
846,5382第一台中,206.5,0,3000
847,5382第一台中,207.0,1,22000
848,5382第一台中,207.5,2050,1000
849,5382第一台中,208.0,1000,0
850,5382第一台中,209.0,0,1000
851,5383第一高雄,203.5,1000,0
852,5383第一高雄,204.0,0,2000
853,5383第一高雄,205.0,1000,0
854,5383第一高雄,205.5,1000,2000
855,5383第一高雄,206.0,0,1000
856,5383第一高雄,206.5,0,3000
857,5383第一高雄,207.0,0,2200
858,5383第一高雄,207.5,1000,0
859,5384第一台南,201.0,0,50
860,5384第一台南,201.5,1000,50
861,5384第一台南,202.0,0,7000
862,5384第一台南,202.5,0,1000
863,5384第一台南,203.0,1000,0
864,5384第一台南,203.5,6000,0
865,5384第一台南,204.0,0,1050
866,5384第一台南,204.5,10,2000
867,5384第一台南,205.0,2000,8000
868,5384第一台南,206.0,1043,5100
869,5384第一台南,206.5,1300,0
870,5384第一台南,207.0,4070,8370
871,5384第一台南,207.5,0,8015
872,5384第一台南,208.0,1000,1230
873,5384第一台南,208.5,0,100
874,5385第一桃園,200.0,1000,0
875,5385第一桃園,200.5,0,100
876,5385第一桃園,201.0,1,0
877,5385第一桃園,201.5,5000,2000
878,5385第一桃園,202.0,1000,1000
879,5385第一桃園,202.5,4000,0
880,5385第一桃園,203.0,0,2000
881,5385第一桃園,203.5,1000,1100
882,5385第一桃園,204.0,3000,4050
883,5385第一桃園,204.5,0,500
884,5385第一桃園,205.0,2000,0
885,5385第一桃園,205.5,0,2000
886,5385第一桃園,206.0,2000,2100
887,5385第一桃園,206.5,0,1000
888,5385第一桃園,207.0,1000,3000
889,5385第一桃園,207.5,500,1000
890,5385第一桃園,208.0,1000,2000
891,5386第一彰化,199.5,1000,0
892,5386第一彰化,202.0,1000,0
893,5386第一彰化,202.5,0,5
894,5386第一彰化,205.5,1000,2000
895,5386第一彰化,206.5,30,1000
896,5386第一彰化,207.0,6000,0
897,5386第一彰化,208.0,0,5000
898,5386第一彰化,208.5,0,2000
899,5387第一澎湖,200.0,1000,0
900,5387第一澎湖,200.5,3000,0
901,5387第一澎湖,201.5,1000,0
902,5387第一澎湖,202.0,0,1000
903,5387第一澎湖,203.0,0,1000
904,5387第一澎湖,204.0,0,3000
905,5387第一澎湖,204.5,0,5000
906,5387第一澎湖,205.0,1000,0
907,5387第一澎湖,206.0,0,1000
908,5387第一澎湖,206.5,0,2000
909,5387第一澎湖,207.0,2000,1000
910,5387第一澎湖,207.5,0,50
911,5387第一澎湖,208.5,0,3000
912,5389第一中山,201.0,2000,0
913,5389第一中山,202.0,2000,0
914,5389第一中山,203.0,0,1000
915,5389第一中山,204.0,0,4000
916,5389第一中山,204.5,0,14
917,5389第一中山,205.5,20,0
918,5389第一中山,206.5,2000,2000
919,5389第一中山,207.0,1000,1000
920,5389第一中山,207.5,1000,1000
921,5389第一中山,208.5,0,2000
922,538A第一新興,200.0,2000,0
923,538A第一新興,201.5,70,1000
924,538A第一新興,202.0,5000,1000
925,538A第一新興,202.5,300,0
926,538A第一新興,203.5,3000,0
927,538A第一新興,204.5,2200,0
928,538A第一新興,205.0,0,2050
929,538A第一新興,205.5,0,6000
930,538A第一新興,206.0,1300,7000
931,538A第一新興,206.5,0,2000
932,538A第一新興,207.0,6100,6100
933,538A第一新興,207.5,1000,340
934,538A第一新興,208.0,3000,6000
935,538B第一新竹,200.5,1000,1000
936,538B第一新竹,202.0,100,0
937,538B第一新竹,203.5,2000,1000
938,538B第一新竹,204.0,1000,0
939,538B第一新竹,204.5,0,1000
940,538B第一新竹,205.5,100,0
941,538B第一新竹,206.0,0,1000
942,538B第一新竹,206.5,1550,3000
943,538B第一新竹,207.0,0,8000
944,538B第一新竹,207.5,100,0
945,538B第一新竹,208.5,0,1000
946,538C第一光復,198.0,0,5000
947,538C第一光復,200.0,1050,5000
948,538C第一光復,201.0,0,50
949,538C第一光復,202.0,0,1050
950,538C第一光復,203.5,0,5
951,538C第一光復,204.0,0,1000
952,538C第一光復,204.5,0,1000
953,538C第一光復,205.0,0,2100
954,538C第一光復,206.0,0,6
955,538C第一光復,206.5,1000,0
956,538C第一光復,207.0,1000,350
957,538C第一光復,208.5,3000,0
958,538D第一忠孝,198.5,1000,0
959,538D第一忠孝,200.0,1000,0
960,538D第一忠孝,201.0,0,100
961,538D第一忠孝,201.5,0,4000
962,538D第一忠孝,203.5,100,0
963,538D第一忠孝,204.0,50,0
964,538D第一忠孝,204.5,2250,0
965,538D第一忠孝,205.0,3170,600
966,538D第一忠孝,206.0,3050,0
967,538D第一忠孝,207.0,0,1000
968,538D第一忠孝,207.5,1000,0
969,538D第一忠孝,208.0,30,0
970,538D第一忠孝,208.5,0,1000
971,538E第一自由,200.5,0,1000
972,538E第一自由,202.0,0,1000
973,538E第一自由,202.5,0,100
974,538E第一自由,203.0,0,3050
975,538E第一自由,203.5,0,150
976,538E第一自由,204.0,1000,2000
977,538E第一自由,204.5,1000,1000
978,538E第一自由,205.0,1000,2300
979,538E第一自由,205.5,1000,1000
980,538E第一自由,206.0,2000,3000
981,538E第一自由,206.5,1000,3000
982,538E第一自由,207.0,500,4000
983,538E第一自由,207.5,1000,0
984,538E第一自由,208.0,1000,0
985,538F第一稻埕,200.5,0,5000
986,538F第一稻埕,205.0,0,1000
987,538F第一稻埕,205.5,1000,1000
988,538F第一稻埕,206.0,200,1100
989,538F第一稻埕,208.0,0,1000
990,538I第一頭份,200.5,1000,0
991,538I第一頭份,201.0,0,3060
992,538I第一頭份,203.0,1000,1000
993,538I第一頭份,204.5,0,1000
994,538I第一頭份,205.5,1000,1000
995,538I第一頭份,207.0,0,1500
996,538I第一頭份,208.0,0,9
997,538j第一安和,200.0,1000,1000
998,538j第一安和,202.0,0,1000
999,538j第一安和,202.5,0,4000
1000,538j第一安和,203.0,2000,0
1001,538j第一安和,205.5,5000,0
1002,538j第一安和,206.0,5000,0
1003,538j第一安和,206.5,0,6000
1004,538j第一安和,207.0,2000,1000
1005,538j第一安和,207.5,0,5000
1006,538M第一嘉義,202.0,15000,0
1007,538M第一嘉義,204.5,500,0
1008,538M第一嘉義,206.0,20000,2000
1009,538M第一嘉義,206.5,20000,0
1010,538M第一嘉義,207.0,0,1100
1011,538M第一嘉義,207.5,1000,0
1012,538M第一嘉義,208.5,1000,0
1013,538N第一豐原,200.0,50,0
1014,538N第一豐原,200.5,1000,1000
1015,538N第一豐原,201.0,13000,0
1016,538N第一豐原,201.5,10,0
1017,538N第一豐原,202.0,4000,0
1018,538N第一豐原,203.0,0,2000
1019,538N第一豐原,203.5,2000,1000
1020,538N第一豐原,204.5,10,4000
1021,538N第一豐原,205.0,15010,4000
1022,538N第一豐原,205.5,0,12000
1023,538N第一豐原,206.0,6000,2000
1024,538N第一豐原,206.5,2043,2000
1025,538N第一豐原,207.0,9010,0
1026,538N第一豐原,207.5,1000,4000
1027,538N第一豐原,208.0,2020,0
1028,538N第一豐原,208.5,0,7000
1029,538P第一路竹,199.5,0,1000
1030,538P第一路竹,201.0,0,1000
1031,538P第一路竹,201.5,30,0
1032,538P第一路竹,202.0,10,1000
1033,538P第一路竹,202.5,1000,0
1034,538P第一路竹,204.0,0,1000
1035,538P第一路竹,205.0,2,4000
1036,538P第一路竹,205.5,64,1020
1037,538P第一路竹,206.0,1000,0
1038,538P第一路竹,206.5,3100,1000
1039,538P第一路竹,207.0,0,2000
1040,538P第一路竹,207.5,0,1100
1041,538P第一路竹,208.0,1000,0
1042,538P第一路竹,208.5,1000,0
1043,538W第一華江,200.0,2025,0
1044,538W第一華江,201.0,1000,0
1045,538W第一華江,201.5,50,20
1046,538W第一華江,202.0,1000,1000
1047,538W第一華江,202.5,0,4000
1048,538W第一華江,203.0,1000,0
1049,538W第一華江,204.0,1100,0
1050,538W第一華江,204.5,0,3300
1051,538W第一華江,205.0,2005,100
1052,538W第一華江,205.5,1000,0
1053,538W第一華江,206.0,0,1600
1054,538W第一華江,206.5,88,50000
1055,538W第一華江,207.0,150,6100
1056,538W第一華江,207.5,0,8000
1057,538Y第一中壢,200.0,0,2000
1058,538Y第一中壢,201.5,150,0
1059,538Y第一中壢,202.0,3000,0
1060,538Y第一中壢,202.5,0,1060
1061,538Y第一中壢,203.0,0,10000
1062,538Y第一中壢,203.5,0,3000
1063,538Y第一中壢,204.0,1000,1000
1064,538Y第一中壢,204.5,0,2000
1065,538Y第一中壢,205.0,1000,4000
1066,538Y第一中壢,206.0,0,8000
1067,538Y第一中壢,207.0,0,9000
1068,538Y第一中壢,207.5,1000,1000
1069,538Y第一中壢,208.0,0,1000
1070,5460寶盛,205.0,1000,0
1071,5600永興,201.0,0,175
1072,5600永興,205.0,300,1160
1073,5600永興,205.5,200,0
1074,5600永興,206.0,1000,0
1075,5600永興,207.0,200,0
1076,5600永興,208.0,0,2000
1077,5602永興水湳,204.0,1000,10
1078,5602永興水湳,204.5,1000,0
1079,5602永興水湳,207.0,1000,5000
1080,5602永興水湳,208.0,0,1000
1081,5603永興台中,206.5,1000,0
1082,5603永興台中,208.0,0,1000
1083,5604永興大墩,200.0,0,1000
1084,5604永興大墩,206.0,0,1000
1085,5604永興大墩,207.0,1000,0
1086,5660日進,203.0,0,1000
1087,5660日進,207.0,100,0
1088,5660日進,208.0,200,1000
1089,5850統一,198.5,0,4000
1090,5850統一,199.0,0,1000
1091,5850統一,199.5,0,4000
1092,5850統一,200.0,7050,0
1093,5850統一,200.5,0,36
1094,5850統一,201.0,1000,5034
1095,5850統一,201.5,4068,3000
1096,5850統一,202.0,3000,6400
1097,5850統一,202.5,15000,7000
1098,5850統一,203.0,16581,2000
1099,5850統一,203.5,47997,85000
1100,5850統一,204.0,36000,5000
1101,5850統一,204.5,23500,165000
1102,5850統一,205.0,15000,205000
1103,5850統一,205.5,10009,3000
1104,5850統一,206.0,13000,184000
1105,5850統一,206.5,22998,108000
1106,5850統一,207.0,42700,143000
1107,5850統一,207.5,29000,147000
1108,5850統一,208.0,24360,16100
1109,5850統一,208.5,14000,0
1110,5851統一高雄,201.5,0,5
1111,5851統一高雄,202.0,0,20
1112,5851統一高雄,202.5,0,1000
1113,5851統一高雄,204.0,0,1000
1114,5851統一高雄,205.0,1000,1000
1115,5851統一高雄,205.5,0,15
1116,5851統一高雄,207.0,1000,1100
1117,5851統一高雄,208.0,0,3000
1118,5852統一敦南,198.5,1000,0
1119,5852統一敦南,199.5,1000,1000
1120,5852統一敦南,200.5,0,1000
1121,5852統一敦南,201.0,1000,1000
1122,5852統一敦南,202.5,1000,6000
1123,5852統一敦南,203.0,2000,1000
1124,5852統一敦南,203.5,12000,2000
1125,5852統一敦南,204.0,0,7
1126,5852統一敦南,204.5,0,12000
1127,5852統一敦南,205.5,1000,1000
1128,5852統一敦南,206.0,0,1000
1129,5852統一敦南,206.5,0,3000
1130,5852統一敦南,207.0,200,4000
1131,5852統一敦南,207.5,0,1000
1132,5852統一敦南,208.0,1000,1000
1133,5852統一敦南,208.5,1000,1000
1134,5853統一中壢,199.5,1000,0
1135,5853統一中壢,200.5,0,1000
1136,5853統一中壢,203.0,17000,1000
1137,5853統一中壢,203.5,0,2000
1138,5853統一中壢,204.0,35000,1000
1139,5853統一中壢,204.5,1000,3000
1140,5853統一中壢,205.0,0,1000
1141,5853統一中壢,205.5,0,17200
1142,5853統一中壢,206.0,51000,4000
1143,5853統一中壢,206.5,5,0
1144,5853統一中壢,207.0,17000,1400
1145,5854統一城中,200.0,0,1100
1146,5854統一城中,201.5,0,200
1147,5854統一城中,202.0,0,200
1148,5854統一城中,202.5,0,1200
1149,5854統一城中,203.5,0,100
1150,5854統一城中,204.0,2000,100
1151,5854統一城中,204.5,8000,0
1152,5854統一城中,205.0,1000,0
1153,5854統一城中,205.5,1000,200
1154,5854統一城中,206.0,0,5000
1155,5854統一城中,206.5,0,200
1156,5854統一城中,207.0,0,5000
1157,5854統一城中,207.5,0,5000
1158,5854統一城中,208.0,200,3750
1159,5854統一城中,208.5,0,1000
1160,5855統一台南,201.0,0,50
1161,5855統一台南,203.0,0,150
1162,5855統一台南,205.0,3050,1000
1163,5855統一台南,206.5,0,1000
1164,5855統一台南,207.0,1000,6000
1165,5855統一台南,208.0,0,2100
1166,5855統一台南,209.0,1000,0
1167,5856統一台中,200.5,0,110
1168,5856統一台中,201.0,0,1000
1169,5856統一台中,202.5,2000,2000
1170,5856統一台中,203.0,1000,1110
1171,5856統一台中,204.0,0,5020
1172,5856統一台中,204.5,0,120
1173,5856統一台中,205.0,100,10000
1174,5856統一台中,205.5,6050,1000
1175,5856統一台中,206.0,0,2000
1176,5856統一台中,207.0,1000,4100
1177,5856統一台中,207.5,1000,2000
1178,5856統一台中,208.5,1000,0
1179,5857統一新竹,199.0,0,1000
1180,5857統一新竹,200.0,1000,0
1181,5857統一新竹,201.0,1010,0
1182,5857統一新竹,201.5,0,1000
1183,5857統一新竹,202.0,2000,1000
1184,5857統一新竹,202.5,0,4000
1185,5857統一新竹,203.0,1000,0
1186,5857統一新竹,203.5,5,1000
1187,5857統一新竹,204.0,2000,3000
1188,5857統一新竹,204.5,10,0
1189,5857統一新竹,205.0,1000,2000
1190,5857統一新竹,205.5,0,3000
1191,5857統一新竹,206.0,0,3000
1192,5857統一新竹,207.0,4000,3000
1193,5857統一新竹,207.5,1010,2000
1194,5857統一新竹,208.0,3010,1000
1195,5857統一新竹,208.5,1000,0
1196,5858統一嘉義,199.5,1000,0
1197,5858統一嘉義,201.5,0,100
1198,5858統一嘉義,202.5,0,1000
1199,5858統一嘉義,203.0,2000,0
1200,5858統一嘉義,203.5,1000,0
1201,5858統一嘉義,204.0,0,1000
1202,5858統一嘉義,204.5,3000,0
1203,5858統一嘉義,205.0,1000,1000
1204,5858統一嘉義,205.5,0,3000
1205,5858統一嘉義,206.0,2000,0
1206,5858統一嘉義,206.5,0,2000
1207,5858統一嘉義,207.0,10000,1000
1208,5858統一嘉義,208.0,0,1000
1209,5859統一屏東,200.0,1000,0
1210,5859統一屏東,201.5,200,2000
1211,5859統一屏東,202.0,0,1000
1212,5859統一屏東,202.5,0,1000
1213,5859統一屏東,204.0,0,1000
1214,5859統一屏東,204.5,0,1000
1215,5859統一屏東,205.0,0,1100
1216,5859統一屏東,205.5,0,1000
1217,5859統一屏東,206.5,100,100
1218,5859統一屏東,207.0,1000,40
1219,5859統一屏東,207.5,0,1000
1220,5859統一屏東,208.0,2000,1000
1221,585A統一基隆,199.5,1000,0
1222,585A統一基隆,201.5,1000,0
1223,585A統一基隆,202.0,0,2000
1224,585A統一基隆,202.5,0,1000
1225,585A統一基隆,203.0,2000,1000
1226,585A統一基隆,203.5,2000,0
1227,585A統一基隆,204.0,0,1000
1228,585A統一基隆,205.0,0,2000
1229,585A統一基隆,206.0,1000,0
1230,585A統一基隆,207.0,2000,3000
1231,585A統一基隆,208.0,1000,1000
1232,585b統一內湖,202.5,0,1000
1233,585b統一內湖,203.0,2000,0
1234,585b統一內湖,208.0,0,2100
1235,585B統一永和,204.0,0,5000
1236,585B統一永和,205.5,14000,9000
1237,585B統一永和,206.5,0,1000
1238,585B統一永和,207.0,0,2000
1239,585c統一仁愛,200.0,1000,0
1240,585c統一仁愛,201.0,1000,1000
1241,585c統一仁愛,201.5,0,2000
1242,585c統一仁愛,202.0,2000,0
1243,585c統一仁愛,202.5,0,2000
1244,585c統一仁愛,203.5,3000,0
1245,585c統一仁愛,204.0,1000,0
1246,585c統一仁愛,204.5,0,2000
1247,585c統一仁愛,205.0,2000,2000
1248,585c統一仁愛,205.5,500,0
1249,585c統一仁愛,206.0,1000,0
1250,585c統一仁愛,206.5,1000,1000
1251,585c統一仁愛,207.0,1000,3000
1252,585c統一仁愛,207.5,0,1000
1253,585c統一仁愛,208.0,0,50
1254,585c統一仁愛,208.5,3000,0
1255,585D統一新台中,200.0,0,10
1256,585D統一新台中,201.0,2000,0
1257,585D統一新台中,202.0,1000,0
1258,585D統一新台中,202.5,0,10
1259,585D統一新台中,203.0,0,5000
1260,585D統一新台中,204.0,2000,3000
1261,585D統一新台中,205.0,2000,1000
1262,585D統一新台中,205.5,0,2000
1263,585D統一新台中,206.0,1005,2000
1264,585D統一新台中,206.5,2010,0
1265,585D統一新台中,207.0,0,7100
1266,585D統一新台中,208.0,2000,1000
1267,585D統一新台中,208.5,2000,0
1268,585E統一新營,200.0,0,2000
1269,585E統一新營,201.0,100,0
1270,585E統一新營,201.5,0,1000
1271,585E統一新營,202.5,0,5000
1272,585E統一新營,203.0,0,1000
1273,585E統一新營,204.0,51,3000
1274,585E統一新營,204.5,3000,0
1275,585E統一新營,205.0,0,450
1276,585E統一新營,207.0,5000,1000
1277,585E統一新營,207.5,0,1000
1278,585F統一彰化,203.0,1000,1000
1279,585F統一彰化,204.0,1000,0
1280,585F統一彰化,204.5,0,1000
1281,585F統一彰化,205.0,2010,1
1282,585F統一彰化,205.5,1010,1000
1283,585F統一彰化,206.0,0,6000
1284,585F統一彰化,206.5,10,0
1285,585F統一彰化,207.0,0,3000
1286,585F統一彰化,208.5,1000,0
1287,585g統一平鎮,200.0,1000,0
1288,585g統一平鎮,201.0,0,2000
1289,585g統一平鎮,202.0,250,1000
1290,585g統一平鎮,202.5,0,50
1291,585g統一平鎮,203.0,0,30000
1292,585g統一平鎮,204.0,0,100
1293,585g統一平鎮,204.5,0,1000
1294,585g統一平鎮,205.0,1000,25000
1295,585g統一平鎮,206.0,0,3000
1296,585g統一平鎮,206.5,0,1000
1297,585g統一平鎮,207.0,2000,5000
1298,585g統一平鎮,207.5,0,1000
1299,585H統一桃園,200.5,0,1000
1300,585H統一桃園,201.0,5,0
1301,585H統一桃園,202.0,1000,4000
1302,585H統一桃園,202.5,1000,1000
1303,585H統一桃園,203.0,0,3000
1304,585H統一桃園,203.5,0,1000
1305,585H統一桃園,204.0,0,1000
1306,585H統一桃園,205.0,3000,3000
1307,585H統一桃園,205.5,1000,1000
1308,585H統一桃園,206.0,0,5020
1309,585H統一桃園,206.5,0,1000
1310,585H統一桃園,207.0,0,3100
1311,585H統一桃園,208.0,0,2040
1312,585H統一桃園,208.5,0,1000
1313,585I統一員林,200.0,1000,0
